oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00041500,3,2,2,4,3,0,1,2,3,4,3,3,4,3,2,1,2,3,3,1,2,1,3,3,3,3,4,5,1,2,1,6,6,2,8,6,2,8,2,3,6,2,1,1,4,2,5,1,3,0,2,6,2,2,5,1,2,4,2,4,3,3,2,1,0,3,5,4,4,5,3,1,3,0,4,3,3,0,2,0,0,2,2,3,0,1,0,1,0,0,0
E00041501,5,4,1,6,3,5,0,0,1,2,1,1,0,4,0,2,2,3,7,4,3,5,1,5,3,1,6,3,5,5,1,3,1,4,10,6,3,4,3,2,2,6,4,2,3,5,7,8,4,1,4,4,3,2,3,4,1,4,4,5,5,6,2,2,6,3,2,1,3,3,2,4,2,3,1,1,1,0,0,0,2,0,2,0,0,1,0,0,1,1,0
E00041502,4,2,3,2,4,2,0,1,3,2,2,1,2,0,1,3,3,1,5,2,2,0,5,3,3,1,3,0,2,1,9,1,8,1,6,10,2,2,4,6,5,2,4,2,3,4,1,4,3,2,3,5,3,5,5,5,2,5,2,3,2,3,5,5,3,4,3,4,2,2,7,3,2,0,3,5,1,1,3,2,2,1,0,1,0,0,1,0,2,0,1
E00041503,7,5,3,4,3,6,3,2,3,5,2,1,3,4,2,3,0,4,1,4,3,2,2,2,6,2,4,2,3,3,6,3,5,5,4,5,5,6,2,3,6,2,1,1,3,1,2,3,3,1,1,1,5,4,1,0,6,2,2,4,3,1,2,3,4,7,5,0,1,6,0,1,2,2,1,6,4,0,1,2,2,0,0,1,0,1,0,0,0,0,2
E00041505,2,2,3,3,4,1,0,2,1,0,4,3,0,2,2,1,0,5,1,2,3,1,4,1,8,4,4,2,1,3,1,3,3,4,4,6,2,7,4,2,2,1,3,3,4,5,1,1,1,9,5,4,1,2,1,0,2,4,3,3,2,3,4,4,3,6,3,2,1,3,1,6,3,2,1,2,4,0,1,2,0,2,1,1,1,0,0,0,0,0,1
E00041475,1,1,4,1,1,1,3,2,6,2,5,2,4,2,2,0,1,3,2,3,2,3,5,3,3,2,4,3,5,3,4,3,5,3,3,1,4,5,4,3,4,3,2,2,1,6,2,3,2,3,4,2,4,3,2,4,4,11,9,2,4,1,8,1,5,4,5,4,4,3,2,6,7,2,5,4,2,0,1,1,2,2,2,0,0,1,1,3,1,1,4
E00041479,4,2,5,3,2,2,6,4,5,5,4,7,6,6,1,4,0,0,1,2,2,3,1,2,0,1,2,1,2,2,3,7,0,1,2,2,1,5,1,2,6,5,3,1,6,2,0,2,4,4,2,5,2,1,1,0,4,1,7,2,0,1,4,3,7,1,0,0,2,1,5,3,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
E00041480,4,3,2,2,2,0,6,3,4,8,5,4,3,8,7,1,3,6,3,2,2,6,1,4,0,3,2,2,5,2,3,3,2,3,2,1,11,1,3,3,7,1,3,3,3,1,3,5,4,0,4,4,7,2,5,6,6,4,2,1,7,1,6,4,2,1,2,5,2,6,6,6,5,3,5,6,1,3,1,1,1,3,3,3,3,0,3,0,4,1,4
E00041481,0,2,2,0,3,2,2,7,1,2,1,6,6,1,4,0,2,3,0,0,1,0,0,1,2,3,0,3,1,1,4,0,2,1,2,4,6,1,0,3,2,1,5,3,3,5,2,2,3,1,1,3,2,3,6,6,10,7,1,4,6,8,7,7,5,10,5,7,6,6,8,5,7,4,4,1,0,1,0,4,1,1,0,3,2,0,2,0,0,1,0
E00041482,1,2,0,1,2,2,3,3,6,2,2,5,4,2,1,3,4,4,2,4,2,1,0,0,4,0,1,2,0,0,2,2,3,2,1,6,9,4,8,4,8,1,1,3,4,1,0,6,1,0,0,4,2,2,4,3,7,2,6,2,7,2,4,3,4,2,3,5,4,2,5,4,2,3,6,3,0,1,1,6,2,5,4,1,4,0,1,3,2,1,5
E00041484,3,1,2,2,2,4,1,2,1,6,2,1,4,1,2,0,1,3,0,3,2,1,1,2,5,4,0,1,1,2,3,2,4,3,2,1,4,4,0,6,3,1,3,1,2,1,1,3,3,1,3,4,4,3,4,5,7,7,5,7,6,3,8,6,7,3,6,8,6,5,11,4,7,7,12,4,5,5,5,3,1,1,2,2,2,5,2,2,1,2,5
E00041485,1,2,0,3,1,5,4,2,0,1,5,3,7,2,7,2,5,4,1,1,2,1,1,2,1,2,0,2,1,2,2,2,0,4,2,3,1,1,5,2,3,1,7,3,6,3,4,4,6,2,4,2,5,3,7,4,5,6,7,5,7,5,4,2,2,4,3,7,5,7,5,6,7,1,1,1,1,0,2,3,1,5,1,3,1,1,0,2,1,2,6
E00041486,1,3,1,2,1,2,1,2,4,3,3,4,4,4,3,2,2,2,9,0,2,4,3,6,1,3,1,0,1,5,3,5,5,4,1,3,5,2,1,5,5,1,3,3,1,2,5,6,4,1,2,4,3,2,5,7,6,5,7,5,7,2,1,5,5,3,1,3,5,1,3,2,4,3,5,4,1,0,2,1,2,1,6,2,0,0,3,0,0,3,2
E00041487,2,0,1,0,2,4,4,4,5,3,4,6,4,2,1,3,1,5,7,5,4,8,2,1,4,1,1,1,4,0,6,2,1,0,4,1,1,4,4,3,4,1,5,4,0,1,4,5,4,9,5,2,4,5,5,6,5,3,6,6,3,2,0,2,2,4,4,6,5,7,3,3,6,1,4,4,4,2,0,4,4,4,4,2,3,3,1,2,0,0,5
E00041488,0,1,1,0,0,0,3,3,0,1,2,3,3,1,2,2,3,1,4,1,0,1,3,0,0,0,1,1,0,1,1,2,1,3,2,2,5,6,3,1,1,0,4,3,3,5,2,0,1,3,3,4,1,2,3,2,1,1,2,2,7,4,3,3,5,4,5,4,4,3,6,5,6,4,3,2,2,2,5,2,6,8,0,3,5,3,4,1,2,0,8
E00041489,0,1,1,0,0,4,5,3,3,6,3,1,3,2,4,6,6,8,6,5,4,2,3,5,1,4,3,1,3,2,3,4,3,3,2,1,3,3,10,1,3,7,4,7,3,3,5,5,11,3,7,3,8,4,3,3,6,2,8,9,5,2,4,5,9,8,2,5,3,6,4,5,5,5,4,3,1,1,0,0,4,4,0,1,0,0,0,0,2,1,1
E00041520,3,1,2,3,3,4,1,5,4,3,0,1,4,3,4,2,2,5,6,6,4,2,4,3,3,3,3,5,1,2,6,3,8,3,3,1,4,8,2,3,4,4,8,6,7,3,4,5,2,7,4,5,5,2,8,5,6,4,2,1,2,1,4,2,2,2,2,3,1,0,1,2,3,1,7,0,3,2,0,2,2,4,2,9,7,0,1,0,0,0,0
E00041522,0,1,3,2,1,5,2,6,4,2,5,7,1,6,4,0,0,3,1,4,5,2,3,2,6,2,2,5,4,4,0,2,3,2,2,8,6,3,7,9,3,3,1,2,7,3,0,8,3,6,3,10,6,3,6,4,3,3,4,6,2,2,4,6,3,2,1,3,1,5,1,3,1,2,4,4,3,0,2,4,1,1,1,1,1,1,2,0,3,1,0
E00041527,3,2,3,3,4,5,3,5,5,2,2,1,4,10,5,1,0,0,1,2,2,1,3,2,4,4,5,7,6,3,8,4,6,3,3,3,4,3,3,5,4,2,1,4,2,1,2,1,3,5,5,6,10,4,5,2,3,8,5,1,3,1,2,6,2,4,0,1,2,2,4,2,3,2,6,1,2,1,4,0,5,3,2,2,0,3,3,1,1,0,0
E00041529,0,2,0,3,1,3,1,3,2,3,1,4,0,3,0,2,0,1,2,1,5,1,1,6,1,3,1,5,5,2,4,2,1,3,4,2,2,5,1,4,3,2,1,1,1,2,4,1,6,2,2,3,6,3,4,4,1,1,3,3,4,5,1,3,2,1,1,0,4,2,1,3,2,2,1,1,2,2,2,2,1,1,1,2,2,6,0,1,2,0,1
E00041530,1,2,1,0,1,0,1,1,2,3,1,3,2,0,0,2,1,1,2,2,1,1,2,1,3,0,1,4,4,2,2,6,1,3,4,1,2,0,2,3,1,3,4,2,1,3,1,2,1,3,1,2,4,2,3,1,2,2,4,2,1,1,3,3,3,1,0,2,0,0,0,3,3,2,2,0,0,1,2,3,0,0,1,0,1,3,2,0,3,0,3
E00041511,1,1,1,1,0,2,0,1,4,2,0,2,1,3,1,1,2,1,0,0,5,3,4,3,2,1,0,5,1,1,1,4,1,1,1,0,2,3,1,1,1,2,0,1,2,4,4,2,3,2,2,0,6,3,4,9,1,6,7,6,4,5,4,8,2,5,2,2,4,6,5,5,6,3,4,4,7,2,6,10,6,6,3,2,2,2,2,5,1,1,1
E00041516,5,3,1,0,2,3,3,3,1,6,1,5,4,3,2,2,4,1,6,2,1,2,0,2,3,2,2,2,1,4,4,1,2,3,3,6,3,1,2,3,2,3,3,3,0,1,6,4,5,3,3,5,7,3,0,5,9,3,9,2,2,1,2,2,4,1,5,3,2,7,3,4,7,9,4,2,2,1,6,7,2,0,3,0,0,1,1,1,2,3,0
E00041517,1,2,0,2,4,1,2,3,2,0,3,3,3,3,3,5,0,3,3,5,5,4,4,2,2,4,3,2,1,2,2,2,3,1,3,2,1,0,4,4,0,3,1,0,3,4,3,8,2,5,4,4,7,3,4,13,8,8,8,2,4,2,3,2,2,2,1,2,2,1,0,4,4,3,5,2,2,1,1,0,1,0,2,1,0,1,1,1,1,0,4
E00041526,1,0,0,3,1,4,0,1,3,1,1,1,2,4,1,1,1,0,2,1,4,2,2,4,2,4,3,3,2,3,2,4,1,2,0,0,3,1,1,2,3,0,1,2,1,0,3,2,4,0,3,4,2,4,3,3,6,7,8,11,5,4,1,5,4,0,4,1,1,4,0,3,9,5,3,8,5,3,4,6,1,6,4,3,2,1,1,3,2,2,11
E00041532,4,5,4,2,4,3,3,1,1,7,6,1,4,3,2,1,0,5,1,0,5,1,2,0,4,6,3,4,5,6,2,6,2,6,0,4,4,3,3,0,3,4,2,2,2,4,6,3,5,1,0,7,7,2,4,4,8,4,2,10,5,3,2,6,3,3,3,0,0,0,4,0,3,1,5,2,4,7,2,5,2,1,5,0,3,2,2,1,0,0,0
E00041521,0,1,1,1,0,1,1,1,2,1,4,0,2,3,3,1,1,0,2,2,0,2,1,1,2,2,3,1,2,2,4,4,2,2,4,2,2,3,5,3,4,3,1,3,6,2,1,3,2,4,5,2,2,2,6,3,3,4,3,2,1,3,2,1,2,2,1,0,2,1,4,2,0,4,2,0,0,1,2,3,2,1,0,0,0,1,0,0,0,0,0
E00041523,2,3,1,3,4,5,3,3,1,4,3,7,2,3,5,9,3,4,2,8,1,3,4,5,3,1,4,6,4,1,4,6,4,5,4,6,4,4,6,5,2,3,4,3,3,5,3,7,5,10,5,3,3,7,4,3,5,4,6,4,1,1,2,3,2,2,1,3,2,2,0,2,2,3,3,2,2,1,4,0,0,1,0,0,0,0,1,1,1,0,3
E00041525,1,5,3,3,1,1,3,4,2,3,0,2,1,1,6,2,4,1,1,1,7,3,1,4,7,3,1,2,3,5,5,2,2,2,2,2,4,4,1,5,3,2,2,1,4,4,3,5,7,8,6,7,5,3,7,0,6,2,7,4,3,3,3,1,1,2,1,0,0,1,1,0,0,1,1,2,4,2,3,0,3,0,0,2,1,0,0,0,0,0,4
E00041528,3,5,6,4,5,4,7,3,6,5,8,4,3,2,8,5,5,1,6,5,5,2,2,7,1,4,4,3,3,9,1,7,9,3,12,7,3,2,6,4,5,2,3,5,4,3,3,8,4,7,11,3,3,4,3,5,2,7,6,4,2,1,1,1,2,1,2,1,1,1,6,2,7,4,1,4,0,3,0,0,1,1,2,0,1,0,1,0,0,0,1
E00041531,1,2,2,2,1,2,1,2,3,2,1,1,2,4,3,5,2,5,2,0,1,4,0,3,5,3,4,2,2,1,2,2,2,1,4,3,2,3,2,1,1,1,2,3,2,4,4,2,1,4,3,7,4,8,4,4,0,4,3,7,2,1,2,0,2,2,2,3,2,3,2,3,2,8,6,7,2,2,1,2,2,3,2,3,1,0,0,0,0,0,5
E00041533,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,3,6,0,0,2,2,3,2,0,2,1,4,3,2,2,0,2,3,2,2,4,3,6,4,1,2,3,2,3,4,2,2,2,2,3,3,4,2,3,2,1,0,1,2,3,4,3,0,4,2,2,2,2,3,2,1,0,0,0,1,3,0,0,5
E00041507,3,5,4,5,2,6,2,3,3,6,2,4,1,5,5,3,4,4,2,5,2,2,7,1,7,3,5,8,7,2,6,5,8,9,4,2,7,4,4,7,4,11,5,6,4,7,9,4,1,17,4,2,5,11,9,2,9,8,5,6,11,5,5,1,4,2,2,2,1,5,3,4,2,1,2,6,2,1,7,9,5,8,4,3,4,3,3,3,0,2,1
E00041508,2,2,0,4,2,3,5,3,4,2,4,4,1,1,4,5,2,1,2,6,1,4,4,4,4,4,5,1,2,4,3,4,3,5,4,2,4,6,1,3,1,0,6,5,4,1,0,1,2,4,5,2,2,5,7,4,8,5,5,0,2,4,1,1,2,0,1,0,0,1,0,3,2,2,1,3,1,1,3,2,2,0,2,3,3,2,0,4,0,0,4
E00041515,3,1,6,2,3,2,1,4,6,7,0,1,1,2,2,0,6,2,5,4,2,4,5,6,10,2,3,4,3,4,3,4,2,4,6,2,2,1,7,2,1,2,0,3,3,3,2,9,7,1,2,3,3,7,2,5,7,3,4,2,1,6,0,1,3,4,2,1,2,1,1,3,1,2,1,4,0,3,2,5,1,4,1,1,2,3,5,2,0,0,2
E00041534,0,2,4,2,0,4,3,3,4,2,2,4,3,3,7,2,3,3,3,2,3,0,1,6,5,1,2,3,4,4,3,1,3,0,3,3,5,4,3,1,2,5,0,5,3,6,2,3,2,4,3,1,1,3,2,7,2,6,4,3,3,8,4,0,3,2,3,1,2,4,2,4,1,1,1,3,3,0,2,0,2,5,0,2,1,1,0,2,0,0,1
E00041535,2,2,1,1,3,1,3,4,2,3,2,2,1,4,4,3,3,2,4,5,2,4,3,2,2,2,4,3,1,2,3,3,2,4,3,1,5,0,4,3,9,4,5,2,2,4,8,1,4,3,2,3,4,2,2,8,2,12,3,4,6,4,1,5,3,3,2,3,5,3,3,3,2,2,1,4,0,0,9,5,2,2,2,2,1,1,0,1,0,0,1
E00041506,4,1,2,5,5,3,5,5,6,5,6,2,4,3,2,3,3,2,1,8,0,3,3,2,2,1,2,0,0,0,4,0,1,3,2,4,3,2,4,1,6,3,4,6,6,3,1,3,6,6,3,3,5,3,1,5,5,8,4,6,6,5,3,3,2,4,6,3,13,7,7,7,11,4,4,5,5,4,4,2,4,2,2,3,0,0,3,0,0,3,3
E00041512,1,1,0,2,1,2,5,3,5,3,2,5,6,1,7,4,4,3,7,3,3,3,2,2,2,1,0,3,2,3,5,4,2,0,0,2,4,4,2,3,2,3,11,4,8,6,5,4,5,1,4,5,4,3,2,8,10,5,10,5,2,6,5,2,2,4,1,4,4,6,3,4,4,7,2,8,2,4,2,5,4,1,1,4,3,5,5,4,6,6,14
E00041513,4,1,4,0,3,4,2,1,3,1,5,5,4,5,5,3,5,3,2,10,4,1,0,2,6,2,4,3,1,1,2,6,0,5,4,1,0,3,5,7,3,3,6,1,4,2,2,2,7,6,4,3,5,4,5,4,4,6,3,9,4,4,4,2,6,7,5,2,7,4,4,5,2,5,5,2,4,5,3,2,1,7,5,1,4,3,6,5,6,1,11
E00041514,4,5,2,1,1,5,4,0,3,1,2,1,2,1,1,4,4,2,2,4,2,0,2,3,3,2,1,5,1,3,0,2,2,2,2,3,5,5,0,3,0,5,2,2,1,3,3,7,6,2,4,8,3,5,6,5,5,4,5,6,2,3,10,2,2,1,2,2,2,5,2,5,5,1,4,1,2,1,3,2,1,1,1,1,1,3,4,1,1,1,3
E00041509,1,0,0,0,0,1,0,1,0,1,1,3,2,2,1,2,3,2,2,2,1,1,2,3,2,1,1,2,1,2,0,3,1,1,1,0,4,3,1,1,2,1,0,1,3,4,1,4,2,2,2,4,2,5,5,4,2,5,2,3,5,2,2,5,3,6,1,0,1,4,1,6,5,1,1,5,3,2,4,3,6,4,2,1,3,5,1,3,2,0,3
E00041510,2,3,5,2,4,4,4,3,0,2,2,3,5,2,2,4,2,1,7,0,3,1,3,6,1,1,3,2,2,1,4,0,4,2,3,6,1,7,4,5,2,2,7,2,9,1,5,4,4,1,7,7,5,6,3,5,4,3,5,3,3,1,0,4,1,1,2,1,3,3,5,5,2,2,4,6,7,8,3,4,2,3,3,0,0,1,1,0,0,0,0
E00041518,1,3,0,3,1,4,2,1,3,1,3,2,2,1,8,3,1,3,1,1,2,5,2,1,4,5,3,2,4,2,1,1,4,2,4,8,6,1,1,3,2,1,4,0,1,1,3,4,8,0,0,5,5,4,6,1,11,6,6,4,8,3,6,5,4,5,4,3,3,0,3,4,9,4,3,7,6,3,3,4,5,4,1,1,2,2,1,0,0,1,5
E00041519,2,1,5,2,2,6,2,5,2,3,4,6,1,2,2,1,3,11,3,5,0,3,0,4,1,1,4,2,2,4,2,1,5,2,3,4,10,7,1,0,4,4,2,3,3,3,6,8,5,2,5,6,7,6,5,8,1,2,9,4,3,6,4,1,1,1,4,1,8,3,3,5,2,3,5,12,6,5,5,3,0,6,5,4,2,0,0,1,0,1,0
E00041524,4,1,1,2,1,1,1,2,1,2,3,2,4,5,3,2,5,3,6,5,3,2,4,2,5,0,3,1,4,2,2,5,0,1,1,4,3,1,1,4,5,3,1,3,1,3,8,3,3,5,2,5,5,5,4,6,4,6,6,6,2,7,1,2,4,5,5,2,3,6,7,11,6,3,4,1,5,1,3,2,4,4,3,0,4,0,0,0,0,0,1
E00041544,0,1,0,0,0,1,0,1,3,0,0,1,3,0,0,3,0,1,3,0,1,3,0,3,1,0,0,2,2,0,1,2,0,0,0,0,3,2,1,1,0,1,0,1,2,2,2,3,0,0,2,2,2,4,1,3,0,3,2,2,3,5,5,2,2,1,1,3,1,2,4,3,2,1,1,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0
E00041548,2,1,2,2,1,4,2,4,2,0,1,5,3,0,5,3,2,3,3,1,3,2,2,4,2,6,2,1,3,3,1,4,4,0,3,2,1,4,3,6,3,9,0,2,2,3,4,6,5,4,2,2,3,1,3,9,7,6,2,4,5,8,7,3,3,5,7,1,5,1,1,8,2,2,1,1,3,2,1,3,4,3,0,1,2,1,1,0,0,0,1
E00041549,3,3,6,5,2,5,3,5,7,6,7,6,6,9,4,2,4,5,5,6,2,10,7,6,4,9,5,4,3,1,5,6,7,7,5,6,7,2,3,8,3,8,2,4,9,5,3,13,4,7,2,13,6,7,6,5,9,5,6,6,5,4,4,4,1,1,4,9,5,2,1,5,5,2,2,1,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1
E00041551,2,4,3,2,0,2,2,5,5,9,5,3,5,6,3,7,2,3,2,4,1,4,3,7,4,5,7,2,1,6,3,5,4,1,2,1,4,1,4,2,5,6,4,4,4,1,6,3,9,5,9,8,4,5,8,8,6,2,2,2,7,2,4,2,5,1,3,4,3,4,3,5,1,3,3,2,5,0,0,2,1,2,1,1,0,0,2,0,0,0,0
E00041552,5,4,3,3,3,3,3,5,5,2,10,4,8,6,3,2,1,2,1,4,1,1,4,3,2,5,1,7,3,2,4,3,1,3,6,5,4,3,6,5,6,2,1,4,1,4,5,6,2,3,7,7,7,7,8,10,5,3,7,7,6,7,4,3,7,2,5,2,8,0,5,7,5,4,7,8,4,2,0,1,2,2,1,0,2,0,1,0,0,0,3
E00041553,3,0,5,1,2,2,3,3,3,1,4,5,4,3,5,3,2,2,7,0,5,1,7,3,4,4,2,2,5,4,4,3,3,2,1,3,2,5,1,4,8,5,2,8,3,5,5,5,6,4,6,6,7,5,7,2,5,0,3,5,3,6,5,6,7,1,5,5,3,2,7,3,4,2,2,2,2,2,1,0,1,2,1,1,2,0,1,1,0,0,2
E00041555,6,3,3,7,5,5,3,0,3,3,1,3,5,8,7,0,7,2,0,2,5,3,0,6,0,2,4,4,3,2,0,4,4,6,7,5,1,2,5,1,7,3,0,6,6,2,5,2,3,4,6,5,3,6,14,3,6,6,9,4,1,11,1,6,4,2,1,0,1,0,3,3,2,1,0,3,3,5,3,1,2,4,5,1,0,0,0,1,0,0,1
E00041536,2,3,2,3,1,1,2,1,3,4,9,1,2,5,3,3,3,4,1,4,1,4,3,3,3,8,1,1,2,2,3,4,1,2,2,2,3,4,2,4,1,6,4,4,2,4,6,5,4,6,7,2,10,6,7,9,8,7,5,4,4,5,8,3,2,1,3,6,2,3,3,3,3,3,4,5,7,4,3,4,4,12,2,3,8,3,1,2,5,3,25
E00041556,0,0,1,0,4,1,4,2,3,0,2,3,3,2,5,1,1,1,0,0,2,2,0,4,0,1,4,1,2,2,4,1,2,4,3,4,2,1,4,0,4,1,1,0,7,3,1,5,2,9,0,4,1,10,1,4,3,1,0,1,1,2,5,2,5,1,3,2,1,4,3,1,1,0,2,1,2,0,0,1,2,1,1,0,0,2,2,0,0,0,0
E00041557,7,8,8,6,9,6,4,8,2,8,9,10,6,11,5,6,7,2,11,4,3,3,5,5,7,4,9,7,12,4,12,11,4,9,9,4,6,5,14,6,6,6,12,7,10,9,8,10,5,5,10,8,7,9,15,4,12,4,5,6,6,3,5,5,10,3,3,5,8,8,5,5,5,3,4,1,3,3,3,5,3,2,4,10,0,2,1,1,0,0,3
E00041558,4,1,1,1,0,0,1,0,1,0,1,1,1,3,0,9,1,4,4,1,2,1,1,2,2,1,1,5,1,2,1,1,2,0,2,3,4,2,3,1,3,2,0,1,3,1,2,3,8,2,6,1,4,3,4,5,4,6,2,7,4,8,5,3,1,5,2,2,2,1,1,3,10,2,3,5,1,2,3,2,2,1,0,1,2,1,2,2,0,1,1
E00041559,0,0,1,1,0,2,2,1,3,0,3,0,2,2,2,4,3,3,2,1,4,2,3,0,3,1,1,0,1,2,1,4,2,4,0,0,2,1,1,0,3,3,2,4,4,2,6,0,9,1,3,3,6,4,7,5,8,7,6,7,4,9,6,4,2,3,3,4,8,9,3,7,5,4,2,5,3,2,0,1,1,5,1,0,1,1,0,0,0,1,1
E00041560,1,1,0,0,1,3,1,1,1,1,1,1,1,0,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,0,1,0,1,1,1,2,1,1,2,1,2,2,1,0,0,0,2,2,1,0,2,2,6,7,1,5,3,5,4,3,4,7,2,5,1,1,2,3,1,2,6,1,5,2,2,0,4,1,0,2,4,6,2,0,2,1,1,0,2,3
E00041561,0,0,1,2,0,1,0,0,2,3,3,0,4,2,4,3,1,5,2,1,4,1,5,0,0,1,2,2,3,7,1,1,0,1,0,2,3,2,1,2,2,1,3,0,2,3,4,3,5,4,5,2,10,7,7,4,5,10,1,3,3,3,6,8,6,2,5,1,2,5,11,7,3,2,2,2,3,4,4,2,0,8,3,1,2,0,2,2,2,1,4
E00041539,2,3,5,0,5,1,1,2,1,2,2,3,3,2,1,1,3,6,1,0,3,2,0,1,2,2,3,5,1,2,5,3,4,4,1,2,3,1,2,4,1,4,5,2,2,0,3,2,3,2,3,2,6,3,5,0,5,6,4,6,5,4,4,2,4,2,3,4,3,3,4,4,4,0,6,4,1,2,0,3,1,0,2,2,2,0,1,0,0,0,3
E00041540,5,7,4,3,6,2,5,4,0,2,1,1,1,1,3,0,3,0,0,0,1,0,2,2,0,2,3,1,1,0,7,11,11,6,6,5,4,5,8,5,8,3,2,1,3,3,1,0,6,2,3,4,4,3,3,1,6,5,3,2,5,4,1,4,4,6,1,3,5,4,2,4,3,3,3,0,7,6,4,5,2,2,1,1,2,1,0,0,1,2,1
E00041546,3,1,2,0,3,3,0,1,3,1,4,1,0,2,1,3,2,0,0,2,2,1,5,2,2,4,1,1,7,3,6,3,5,4,4,2,3,2,1,0,2,3,5,4,2,2,2,1,6,5,4,3,3,3,3,4,3,6,3,2,5,0,2,1,4,8,3,4,5,0,1,0,2,3,2,1,0,2,2,2,3,0,0,1,0,3,1,3,2,0,2
E00041550,0,5,4,3,1,5,4,4,4,11,5,1,4,4,1,0,2,0,2,4,3,1,1,0,3,0,3,4,3,4,4,5,1,5,6,4,8,4,6,6,3,5,8,4,3,4,9,6,6,5,1,3,2,2,5,4,3,5,1,6,3,6,2,0,6,6,2,5,5,2,5,2,5,1,4,3,2,2,4,0,3,0,1,2,3,2,0,0,0,0,1
E00041554,3,2,2,3,0,2,5,1,2,2,2,2,0,3,1,2,2,1,3,5,1,1,1,1,1,4,4,3,2,3,2,2,7,4,1,6,3,2,3,3,3,0,5,1,5,2,2,6,2,9,4,5,6,3,5,2,6,3,4,3,6,1,3,0,5,1,1,3,2,3,1,0,4,0,1,4,1,5,1,2,1,0,1,1,2,0,1,1,2,0,1
E00041569,4,2,2,4,0,2,0,0,3,0,1,0,1,1,3,2,2,6,1,1,2,1,1,1,1,1,2,2,2,6,2,3,7,5,3,2,3,1,5,1,4,8,7,4,3,4,4,3,3,6,2,5,3,4,2,3,6,5,7,2,3,4,1,4,4,6,2,2,2,4,4,6,4,1,2,3,3,1,0,2,4,1,2,2,2,3,4,2,2,8,24
E00041542,6,0,4,3,1,2,3,8,3,3,4,0,5,0,4,2,4,4,2,0,1,1,4,1,5,3,3,4,5,5,2,0,3,0,0,2,3,5,4,2,3,2,0,5,2,1,4,3,6,4,2,2,5,5,3,6,4,4,3,1,6,0,1,2,4,3,1,2,5,4,2,3,6,3,3,6,0,1,4,3,1,1,4,3,1,2,1,4,0,0,3
E00041563,4,3,2,4,3,1,5,3,3,1,1,0,2,3,2,4,5,2,2,1,2,0,4,2,5,4,2,1,2,3,1,4,5,4,1,1,5,3,4,2,2,6,1,5,1,2,4,3,5,2,3,4,4,6,5,5,3,3,2,2,3,4,3,5,1,4,3,1,5,1,1,1,5,5,5,6,1,1,7,4,4,3,3,2,1,2,2,1,0,1,4
E00041564,5,2,2,2,4,3,1,3,7,2,2,2,8,3,3,1,1,4,5,6,3,4,3,0,3,2,3,2,2,4,2,3,1,0,1,2,4,4,9,3,7,3,1,2,0,2,2,1,5,5,4,4,5,1,4,5,1,5,3,4,3,2,5,1,5,1,7,2,6,4,4,4,3,2,5,3,6,0,2,3,4,0,5,1,1,3,1,0,1,0,1
E00041565,4,3,1,3,4,2,3,1,9,4,5,1,3,6,7,6,6,7,3,3,6,4,8,4,1,1,5,3,2,1,5,3,2,3,0,6,7,4,4,4,1,0,5,0,4,3,4,2,4,0,7,3,3,4,3,3,4,2,4,2,1,4,4,3,1,3,3,2,2,4,0,4,2,0,3,2,2,3,0,0,0,2,0,3,0,1,1,1,1,1,0
E00041566,8,5,5,5,5,12,7,10,2,10,7,4,4,8,5,4,3,4,4,4,5,4,6,5,8,4,6,3,5,5,5,3,7,8,5,6,14,9,3,6,8,7,2,5,6,2,7,3,4,4,4,8,5,3,5,3,6,8,4,3,1,5,1,4,0,3,2,5,3,3,2,1,2,3,1,4,2,4,2,1,3,1,2,0,0,0,0,1,2,1,2
E00041537,3,3,4,5,6,5,1,3,2,4,2,2,3,4,5,4,2,3,5,2,2,3,3,2,2,1,4,11,2,7,3,3,3,5,7,3,9,9,4,10,7,1,3,3,4,1,3,1,6,4,7,4,9,4,7,5,4,3,11,8,4,4,4,3,4,1,4,2,2,4,3,4,4,3,4,5,5,7,2,3,3,7,3,4,4,3,3,6,3,0,16
E00041538,3,4,2,5,4,0,3,5,1,3,2,3,2,2,1,2,0,1,0,1,1,3,1,4,4,4,6,9,2,7,4,5,3,3,3,5,2,5,7,5,3,4,3,2,3,1,2,1,7,2,6,2,3,6,5,0,5,5,5,5,4,4,3,8,7,2,1,4,6,0,5,3,1,5,2,4,3,5,4,4,3,1,7,2,6,1,0,1,0,0,2
