oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00042797,1,3,1,0,1,0,2,0,1,1,0,1,0,3,0,1,0,1,1,2,1,2,4,0,1,3,5,6,2,3,0,1,1,0,2,2,3,0,3,1,1,2,1,3,0,3,3,3,0,5,3,3,2,2,5,2,8,2,1,2,3,1,3,2,2,1,0,2,2,3,4,6,2,4,2,3,1,2,2,0,0,0,0,1,0,1,3,2,0,2,2
E00042801,2,4,3,3,5,6,7,2,1,1,1,4,2,4,3,1,2,2,2,1,5,7,1,5,3,17,7,7,9,10,6,8,3,3,7,3,1,5,3,4,3,2,1,1,1,2,0,5,3,9,3,5,4,4,5,6,6,8,4,2,6,3,5,7,4,5,5,1,7,2,7,7,1,5,3,4,1,2,0,3,1,1,1,1,2,2,3,1,0,0,1
E00042772,1,5,2,0,1,6,2,4,3,3,2,4,1,5,2,3,3,3,5,4,2,5,2,4,3,3,5,7,2,0,4,3,3,4,2,3,1,7,1,5,6,10,2,2,4,0,1,5,9,4,6,4,9,8,4,6,2,6,7,3,7,2,7,2,7,4,3,3,3,5,4,6,3,4,6,4,3,3,1,2,0,1,2,2,0,0,0,0,0,0,2
E00042773,1,0,4,3,2,0,0,1,2,2,3,0,1,1,2,1,0,2,1,0,1,3,2,1,3,2,3,6,2,2,1,2,0,2,0,3,1,3,3,3,0,0,0,2,2,1,3,2,2,1,2,1,4,5,1,5,6,4,4,3,4,5,2,2,3,1,4,1,1,3,5,5,5,7,2,6,0,4,0,5,4,4,3,5,9,5,3,3,1,2,0
E00042781,2,3,1,3,1,0,0,1,1,0,2,0,0,3,2,0,1,3,2,1,4,0,0,1,1,1,1,1,5,2,2,4,1,0,5,0,4,1,2,2,1,1,1,2,1,3,0,2,2,3,5,4,3,1,2,2,8,3,5,5,4,0,2,3,2,8,5,6,3,6,6,5,4,0,2,3,2,2,7,2,3,1,1,6,3,2,1,3,1,1,6
E00042784,0,1,1,1,0,1,2,0,0,2,1,0,1,1,0,2,1,2,1,1,2,1,1,2,1,4,1,2,0,1,2,0,1,1,0,2,1,1,1,2,3,0,0,1,1,0,0,3,4,0,1,0,2,3,3,4,2,5,4,5,3,7,10,8,2,2,3,4,3,14,11,3,2,5,0,2,8,9,3,7,3,2,4,3,4,3,1,2,1,1,0
E00042794,0,3,6,3,4,2,7,7,3,4,2,2,4,2,2,5,1,4,1,12,7,5,10,3,4,8,5,11,3,4,3,1,5,4,1,5,2,4,4,5,3,2,1,7,5,6,2,5,4,8,4,1,6,8,8,11,10,7,2,3,6,7,4,4,3,3,4,1,1,1,1,3,3,3,9,2,1,1,3,4,1,3,0,1,0,3,1,1,2,0,5
E00042780,1,1,3,3,3,4,3,2,2,1,3,4,0,3,2,2,3,6,2,3,7,4,3,0,1,2,2,1,3,4,0,1,2,2,3,3,3,5,3,6,2,2,4,3,2,4,5,4,6,4,4,0,9,5,3,5,5,6,7,8,6,4,1,8,6,6,7,3,6,0,2,4,7,2,2,1,0,0,7,6,1,1,0,3,0,3,2,3,0,0,2
E00042782,4,3,2,3,0,2,1,3,1,5,3,3,4,1,2,5,2,3,2,3,7,5,3,2,1,4,0,2,1,2,3,2,0,4,2,5,3,2,3,3,2,1,1,2,2,5,5,6,4,5,4,7,7,5,5,4,12,2,3,4,4,6,4,3,8,2,1,3,5,7,1,4,4,7,4,1,1,5,2,1,0,1,5,0,1,6,1,1,1,1,1
E00042783,3,3,1,5,3,5,4,7,4,3,4,3,2,5,2,8,1,4,3,2,1,1,3,1,2,6,6,3,0,4,3,4,4,3,1,3,2,1,3,4,2,1,3,4,2,0,2,3,3,4,4,2,4,3,5,4,7,3,11,3,3,1,6,2,6,4,1,4,3,3,2,8,4,5,4,6,6,3,0,2,8,4,6,0,1,3,5,3,1,2,5
E00042785,2,0,2,1,1,3,0,6,1,2,0,1,1,2,2,4,1,0,4,1,2,2,4,4,1,3,1,5,4,3,1,1,2,2,4,3,3,3,2,1,2,2,1,2,2,0,2,6,2,1,2,4,6,4,4,2,6,10,6,4,0,3,6,5,5,7,4,5,3,1,2,4,2,4,2,4,2,2,6,5,1,3,0,2,0,2,0,2,1,1,1
E00042786,3,2,2,4,2,6,2,2,5,2,2,2,6,1,2,4,7,6,5,7,4,6,5,5,4,6,2,5,1,2,1,2,3,3,1,6,6,1,2,5,3,3,3,4,3,9,1,5,8,5,7,4,7,7,9,7,7,5,6,6,12,4,3,2,2,5,3,3,2,8,3,5,5,3,0,4,1,0,0,1,0,3,1,0,1,1,1,1,1,1,1
E00042774,3,4,5,6,1,7,6,4,13,9,2,6,6,1,2,2,1,4,5,2,2,0,2,6,1,6,5,2,3,4,3,4,4,3,2,6,4,2,3,2,2,1,7,4,3,3,6,6,2,2,6,3,6,6,6,2,4,5,5,2,3,3,0,6,1,6,2,1,3,1,0,0,2,2,2,2,1,2,1,0,0,1,0,1,0,2,1,2,0,0,0
E00042789,1,1,1,2,1,1,0,1,5,1,1,7,1,3,2,5,0,2,3,1,4,4,2,0,5,4,5,6,2,2,2,2,5,2,3,1,1,4,0,6,4,2,1,3,1,4,1,8,6,4,5,6,7,5,2,4,6,13,3,2,7,7,9,1,4,4,4,5,4,1,3,4,4,4,1,4,2,4,5,2,0,2,3,1,3,0,1,3,2,0,1
E00042791,1,4,7,8,6,11,7,9,6,5,8,13,7,8,3,2,5,4,4,5,4,2,2,3,1,3,5,7,5,4,6,6,8,1,5,3,4,5,1,7,2,1,4,3,1,8,5,4,3,8,2,4,5,2,4,1,3,1,4,1,5,2,5,3,0,1,1,1,0,1,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
E00042792,8,4,4,7,5,9,8,5,11,6,10,5,4,3,2,5,2,8,5,5,1,1,3,5,6,3,10,7,4,5,5,5,5,7,3,6,7,3,4,6,4,2,5,6,8,2,4,6,5,3,2,9,7,3,2,5,4,3,5,0,3,5,5,1,3,2,1,3,4,1,4,4,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0
E00042795,4,3,1,2,3,5,5,2,4,0,2,1,2,3,1,3,2,2,3,5,3,3,4,6,4,6,6,6,3,7,3,4,3,3,4,3,4,3,4,3,2,4,0,5,1,3,2,5,3,7,2,6,8,6,6,14,10,5,6,11,4,8,4,8,6,4,3,5,3,8,3,10,0,3,1,5,4,2,2,1,2,3,1,0,3,2,4,0,0,0,4
E00042775,11,7,6,9,10,17,14,11,8,11,13,11,6,4,3,7,6,8,5,5,6,3,3,6,10,7,6,12,12,18,17,17,15,9,12,12,8,4,9,9,4,5,5,10,4,4,5,6,5,5,8,6,4,5,1,4,5,2,4,5,5,2,4,5,2,1,1,0,2,0,3,1,0,1,1,1,1,0,4,1,3,3,0,1,2,0,0,1,0,0,0
E00042787,4,2,2,0,3,0,1,0,1,0,2,0,0,0,0,0,0,1,0,4,5,4,6,3,3,12,2,8,8,3,11,7,6,7,6,5,1,4,2,3,1,2,3,3,8,5,5,7,5,1,4,1,6,4,3,2,4,4,7,2,4,7,6,4,1,3,4,2,1,0,0,6,1,2,3,0,2,1,1,3,0,1,2,4,2,0,1,1,3,0,3
E00042788,0,1,1,0,2,1,4,3,0,10,2,3,2,5,4,2,4,2,1,6,1,7,4,0,5,5,7,11,6,3,3,1,5,5,7,2,2,3,4,3,0,1,2,5,6,2,5,2,6,5,5,5,5,4,1,9,8,4,3,1,3,6,1,2,2,3,1,1,2,4,4,2,0,1,2,1,0,1,2,4,4,2,3,3,3,0,1,0,2,0,3
E00042790,2,1,0,3,2,0,0,4,3,2,3,3,4,4,4,4,2,0,2,5,4,3,3,5,3,1,4,0,4,4,2,3,3,4,2,0,5,1,2,2,1,3,2,2,4,3,1,3,3,1,0,4,0,3,5,4,2,4,4,3,0,2,1,3,5,5,5,6,3,3,5,2,1,1,2,3,5,2,2,1,3,2,3,3,3,1,0,0,0,0,2
E00042793,1,1,0,1,0,4,1,4,2,4,0,3,1,2,0,4,0,1,0,1,2,2,2,4,1,5,3,0,8,1,1,2,3,1,2,2,2,2,3,3,2,1,0,3,0,4,2,4,1,2,1,5,4,3,2,4,6,5,2,4,5,5,1,3,0,2,2,1,4,1,3,0,1,2,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0
E00042803,5,7,8,12,10,10,10,4,8,12,6,12,8,8,0,6,3,2,4,4,5,4,8,3,1,2,4,6,2,11,6,6,4,10,6,4,4,6,4,5,4,3,3,5,3,3,7,6,4,2,6,3,0,7,4,4,6,6,4,2,10,6,5,3,2,2,2,1,3,3,3,1,2,1,0,1,1,1,1,1,2,1,0,0,2,0,0,0,0,0,0
E00042808,12,22,22,9,13,15,11,11,14,11,10,10,10,2,9,6,4,5,4,4,5,4,7,4,5,7,5,8,7,3,11,9,5,5,8,8,6,6,9,5,7,2,4,5,2,3,6,6,1,3,5,2,2,3,3,2,3,3,2,5,5,4,1,3,4,2,2,0,0,2,1,3,2,3,3,2,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0
E00042812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,1,4,4,2,6,5,5,3,8,5,5,1,5,6,8,3,3,2,7,6,5,6,2,5,3,4,1,0,1,2,3,1,5,5,4,1,1,0,1,1,0,0,0
E00175577,6,8,6,3,9,5,8,7,2,3,5,5,2,3,1,1,3,1,2,5,5,5,4,8,5,7,8,8,7,3,7,6,8,8,9,4,13,3,7,6,5,4,6,5,4,6,5,4,2,3,5,7,9,3,3,0,2,1,4,2,10,1,3,2,2,3,1,3,0,2,1,2,3,1,3,1,2,2,7,1,3,0,3,2,3,2,3,2,6,2,18
E00042807,0,2,7,6,2,1,0,1,0,1,3,1,0,2,0,0,1,2,1,1,1,0,1,1,1,1,3,2,2,2,2,2,2,0,0,3,1,1,0,1,2,0,3,4,2,1,2,7,8,3,7,7,11,5,8,3,4,16,6,5,3,6,14,5,2,6,3,4,1,5,3,4,1,0,1,4,2,1,0,2,0,2,1,0,1,0,0,1,1,0,2
E00042810,7,1,3,4,7,6,5,3,4,4,7,7,9,4,2,6,8,6,8,3,6,9,3,3,2,5,7,3,6,3,0,3,5,3,1,4,5,5,2,5,6,2,0,7,11,8,8,6,6,6,8,4,3,0,7,6,3,2,7,0,2,3,2,4,1,2,1,3,4,3,4,4,2,2,1,5,0,1,0,1,2,1,0,3,1,0,1,0,1,0,1
E00042811,7,11,8,8,3,5,9,14,7,8,7,4,7,8,9,7,8,5,9,11,8,7,13,5,7,14,9,11,9,10,9,13,5,12,4,10,8,10,12,7,8,12,9,9,8,4,8,4,8,4,4,6,6,4,2,2,4,5,4,7,10,9,5,0,2,3,3,2,6,0,2,1,0,0,1,0,1,0,1,0,0,1,1,2,0,1,0,0,1,0,1
E00042814,1,6,2,7,7,3,5,4,7,10,4,9,3,4,1,4,3,3,1,3,3,1,2,3,2,0,0,1,2,2,1,2,3,0,6,7,3,5,6,6,5,5,5,0,5,2,2,6,7,3,3,6,3,2,2,4,5,1,3,5,3,4,3,3,4,3,0,1,1,5,2,0,3,2,3,2,0,1,1,1,0,2,1,1,2,1,1,1,3,2,2
E00042816,4,3,2,7,1,1,1,1,2,3,2,2,2,1,4,2,2,0,0,1,1,1,1,2,1,3,6,6,9,2,4,4,0,6,7,4,5,2,6,3,2,3,1,4,0,5,4,3,2,2,0,1,1,0,3,7,0,3,4,3,2,5,3,1,1,2,4,3,0,2,1,2,0,0,0,1,1,2,1,4,0,1,1,0,0,0,0,1,0,0,0
E00042818,4,3,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,2,2,1,6,2,1,3,4,2,3,2,4,2,4,5,2,4,1,0,2,3,5,2,6,2,2,2,1,4,2,2,5,1,3,2,2,7,6,7,12,7,4,6,3,4,5,4,3,2,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
E00042819,3,2,2,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,3,0,2,0,2,3,2,5,6,3,4,6,4,1,4,4,3,3,3,9,6,5,6,5,5,5,1,4,8,2,3,4,4,2,1,8,2,3,2,4,1,1,1,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00042805,3,1,3,5,4,0,3,6,5,3,4,2,2,3,2,1,2,5,2,2,2,1,2,1,1,1,3,3,3,4,6,2,5,8,6,5,2,4,5,2,4,0,6,3,6,4,4,2,4,3,3,3,4,5,4,4,2,2,7,5,4,3,1,5,3,5,5,5,5,4,3,4,4,0,2,0,3,0,2,2,2,0,2,2,0,0,0,0,0,0,0
E00042806,10,4,6,2,4,3,7,3,2,3,8,9,6,5,4,11,2,3,5,1,6,5,2,4,5,2,4,3,7,6,6,5,7,6,2,8,4,1,2,5,3,4,6,6,4,6,3,7,7,2,4,3,4,4,3,2,4,1,1,1,2,0,3,0,3,3,1,1,1,2,1,0,2,0,2,0,0,0,2,1,0,1,0,0,1,2,0,0,0,0,0
E00042823,2,5,4,4,2,4,8,7,3,8,3,4,1,2,5,3,6,2,0,4,3,1,3,1,0,5,3,1,5,2,6,6,3,7,4,5,7,5,4,3,5,3,4,6,6,5,6,2,3,2,6,4,5,3,4,5,7,5,1,2,6,2,5,1,3,2,2,0,1,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0
E00042824,10,6,4,9,9,9,5,10,6,4,7,1,8,8,4,2,5,0,2,3,3,3,2,2,0,3,3,7,1,3,11,8,6,3,3,10,4,4,3,5,2,4,6,4,4,1,5,3,6,2,3,6,1,3,4,5,4,5,1,7,4,1,5,2,1,3,4,2,1,2,3,5,3,1,5,2,1,2,1,2,0,1,3,1,0,4,4,0,0,0,1
E00042827,4,4,7,9,6,7,7,7,11,6,6,10,8,11,6,12,10,6,6,1,13,5,3,4,7,12,4,9,7,8,7,2,9,4,2,3,4,6,4,6,2,5,7,4,3,7,6,6,7,3,3,5,5,6,6,4,2,4,4,2,3,4,3,1,5,0,0,2,1,0,3,2,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
E00042828,4,2,1,2,2,5,1,4,5,3,0,0,5,4,4,4,4,1,2,2,2,8,4,5,5,6,7,8,3,5,6,2,3,4,5,6,2,6,3,7,3,2,4,4,8,3,5,2,6,4,3,4,7,5,2,5,1,5,4,3,5,2,5,2,2,1,1,2,6,1,1,2,0,0,1,3,1,4,0,1,0,0,0,3,0,0,0,1,0,0,1
E00042832,5,1,8,2,2,1,5,11,2,5,3,8,4,3,5,3,2,2,5,2,2,0,3,2,4,0,5,2,2,4,6,2,5,1,6,4,7,2,2,3,4,4,2,2,1,1,3,3,3,4,3,3,1,3,2,3,7,3,9,2,4,5,2,1,4,1,0,3,5,3,2,2,1,7,5,1,1,2,0,1,4,3,0,1,3,3,1,2,1,0,1
E00042833,5,5,9,10,2,12,5,4,6,6,2,2,8,3,8,2,4,1,4,6,2,7,2,5,5,4,7,4,15,7,11,12,7,10,6,3,5,8,6,6,2,3,2,4,5,6,3,8,6,6,8,1,6,6,7,4,4,3,4,6,6,2,6,6,3,5,4,4,9,3,5,2,0,1,4,2,1,0,1,3,2,0,1,3,0,0,3,1,2,0,0
E00042840,2,2,4,2,4,1,2,0,1,0,2,1,2,0,1,1,1,1,1,0,1,1,1,3,2,2,8,3,4,3,1,2,2,1,1,4,2,2,1,1,2,2,1,3,1,3,3,2,2,2,2,4,2,5,3,1,4,2,3,6,3,3,7,5,1,3,3,1,6,3,4,6,1,3,1,3,1,4,3,1,0,2,0,2,4,0,0,1,3,0,1
E00042841,4,4,7,2,3,2,2,2,1,2,4,2,0,1,1,2,3,3,0,3,2,1,2,3,3,2,8,4,2,6,2,4,1,3,6,3,0,3,2,2,0,3,3,3,1,2,3,6,1,3,3,4,3,1,2,1,6,4,8,6,4,1,3,4,3,2,5,2,2,2,3,7,4,6,2,3,0,1,3,0,1,2,1,0,1,3,0,0,2,0,0
E00042848,5,4,2,7,7,3,3,5,7,3,3,7,2,6,4,2,7,2,5,7,4,5,4,0,3,6,4,4,4,6,10,5,3,3,2,7,1,2,1,4,2,4,3,4,4,5,2,8,6,5,9,3,5,5,4,6,1,1,4,5,3,5,6,3,2,4,2,3,3,3,0,3,2,1,1,2,0,2,2,3,4,3,1,0,1,1,2,2,2,1,0
E00042850,2,1,3,1,2,6,4,1,4,2,3,1,2,1,2,0,3,0,4,0,2,3,1,2,2,5,5,5,3,4,4,2,2,4,5,5,2,3,0,0,1,0,2,0,1,1,3,4,3,4,1,2,6,5,4,0,3,3,0,6,3,9,7,3,5,5,3,5,2,5,3,2,5,3,3,2,2,5,1,2,4,2,0,1,0,0,1,1,0,1,3
E00042839,3,2,3,2,3,0,2,1,2,1,2,1,1,1,2,2,0,2,2,1,5,2,1,0,1,1,5,3,1,2,0,1,0,2,3,2,1,2,4,1,1,3,1,0,1,0,4,3,2,2,1,4,3,5,3,1,1,2,2,4,7,4,4,6,2,2,5,4,1,3,3,6,5,2,6,8,3,4,5,6,4,7,3,4,2,2,2,0,3,1,3
E00042842,3,1,6,3,2,3,1,1,4,1,2,4,3,3,1,2,3,2,1,2,1,2,1,4,2,2,2,4,3,1,4,3,1,5,3,2,4,2,0,2,2,5,0,3,2,1,2,4,2,3,1,2,2,4,2,3,1,6,6,2,4,5,7,2,2,5,1,4,5,3,5,9,5,6,6,3,6,3,1,4,4,1,2,2,0,1,0,3,0,2,4
E00042846,0,5,4,2,2,2,0,2,1,6,3,3,1,1,2,2,1,2,1,6,4,3,4,3,0,1,0,1,4,1,1,1,2,0,1,3,4,4,3,3,2,0,3,2,4,1,1,3,3,3,2,5,9,5,6,3,2,3,6,9,5,0,1,1,5,3,1,1,3,2,5,3,5,4,3,6,4,4,3,1,6,4,4,2,3,7,4,1,2,2,5
E00042867,3,2,2,3,4,1,4,4,3,2,6,7,7,5,5,5,4,2,4,1,4,3,0,3,2,2,3,4,4,2,1,3,2,1,2,1,5,3,0,2,4,1,2,4,5,9,4,5,5,5,3,2,4,2,6,7,6,3,6,2,8,5,2,1,6,3,4,14,6,5,4,7,2,1,5,3,1,2,2,1,3,1,0,0,1,2,0,1,2,0,0
E00042871,1,3,2,4,2,3,2,0,4,2,2,5,4,6,1,3,1,2,2,4,5,2,6,3,0,5,2,2,1,4,1,1,2,1,2,1,1,1,1,2,0,0,2,1,5,6,1,5,5,8,5,3,2,6,4,5,8,2,3,3,3,4,5,5,4,2,3,5,4,4,4,8,2,5,2,3,3,2,5,2,3,1,5,6,0,0,2,1,0,2,2
E00042834,2,2,4,4,3,1,1,3,2,4,4,1,5,1,3,2,2,5,2,2,4,2,4,2,2,3,1,3,0,4,3,6,7,5,3,5,2,1,2,1,6,5,1,2,2,4,7,9,5,10,2,6,3,6,5,5,3,8,4,6,4,7,4,3,6,6,3,4,1,1,1,2,1,0,1,1,0,3,3,0,1,1,2,0,0,0,0,1,0,0,2
E00042837,0,2,2,5,1,6,1,4,3,0,3,1,2,1,0,4,0,2,4,3,3,2,2,1,2,4,0,3,1,0,5,1,0,1,1,3,0,2,2,2,2,2,11,2,1,2,2,4,6,3,5,7,4,7,7,4,4,1,5,5,2,5,5,9,2,3,4,7,3,3,4,3,3,3,3,2,1,5,2,0,1,1,3,0,3,1,1,0,0,1,3
E00042845,4,1,1,1,1,1,3,3,2,3,4,1,0,2,2,2,1,4,1,2,3,3,0,3,1,3,1,3,3,3,1,2,2,0,1,2,1,2,3,1,2,1,1,5,2,2,0,3,1,2,3,6,3,4,6,6,4,6,4,6,3,4,5,1,2,5,4,1,2,2,5,6,6,1,2,2,3,3,5,5,5,5,3,4,4,5,2,1,2,1,2
E00042852,2,3,0,2,3,2,5,1,5,3,0,4,1,2,3,6,2,3,8,5,3,2,4,4,3,2,0,1,5,2,2,3,2,2,0,5,2,3,1,4,3,4,3,1,4,2,4,9,9,3,8,4,7,5,8,8,9,4,12,7,15,5,4,5,2,3,2,2,4,6,2,7,3,5,3,3,1,2,2,3,2,3,0,2,1,2,1,1,0,1,1
E00042855,1,1,1,4,2,3,3,3,2,2,5,1,3,2,0,2,4,1,1,1,2,4,1,0,2,4,1,2,2,3,2,3,3,3,2,2,5,3,1,3,1,1,2,4,6,7,2,2,5,4,2,4,4,3,5,5,8,4,1,6,7,2,3,7,3,2,7,3,3,2,3,9,2,1,4,5,3,5,4,2,1,3,4,3,0,2,0,2,0,0,4
E00042838,6,1,5,6,3,3,1,3,3,3,1,0,4,5,1,0,6,2,6,5,3,6,5,2,2,1,5,1,1,1,5,1,4,6,4,4,3,1,4,2,5,0,4,2,5,4,7,4,3,5,3,3,5,9,3,6,5,1,6,7,2,3,7,4,3,3,2,1,3,4,3,9,6,5,9,5,2,3,2,4,2,2,5,1,1,0,0,0,0,2,5
E00042844,1,2,4,3,10,3,7,1,2,2,2,2,2,0,1,3,1,2,3,2,2,0,2,2,1,3,4,1,1,0,0,3,0,3,2,6,4,3,5,6,4,3,5,3,2,1,0,2,5,1,10,4,1,2,4,2,7,5,2,3,5,3,4,4,4,4,4,8,6,5,3,7,7,4,3,2,5,1,4,4,1,0,7,3,3,0,1,0,0,0,2
E00042849,7,4,3,5,2,4,2,5,4,4,0,4,3,7,2,2,2,1,4,12,2,1,1,1,3,4,5,3,1,4,1,1,6,3,5,2,4,3,2,2,0,5,2,9,4,2,3,1,3,4,6,4,4,3,5,4,5,2,3,4,0,4,1,5,5,2,3,2,7,5,7,3,4,1,1,2,2,3,1,1,3,3,5,4,1,4,1,2,1,1,5
E00042866,6,0,2,0,0,3,1,1,2,2,1,2,0,2,0,0,4,0,1,0,0,3,0,3,0,1,1,0,2,1,2,0,2,1,0,3,3,3,0,4,3,2,2,5,1,2,2,1,5,0,4,3,1,2,3,1,5,7,5,3,7,4,7,1,7,4,2,3,6,11,6,9,5,6,7,5,6,7,2,8,8,5,3,6,0,3,5,3,1,2,6
E00042869,5,3,1,2,2,1,2,2,3,2,3,0,2,4,0,1,1,1,1,3,1,7,2,1,3,4,5,1,4,2,2,1,3,3,5,4,2,6,8,5,1,4,1,2,3,3,2,1,5,2,2,4,7,2,6,2,6,5,3,7,3,6,7,3,9,8,5,5,6,1,6,8,6,6,3,0,1,6,0,1,3,3,3,1,4,1,1,1,0,2,5
E00042831,6,6,8,10,11,10,10,7,5,6,2,3,8,0,2,4,4,7,2,5,11,3,3,0,3,8,8,4,13,9,10,3,4,4,5,5,8,5,6,3,5,7,5,3,3,8,3,7,6,6,7,10,4,5,7,5,3,7,4,6,3,9,9,7,4,6,7,8,10,5,4,5,3,5,5,6,6,7,3,4,7,5,4,4,0,2,6,2,4,1,11
E00042836,2,6,3,4,4,3,3,6,4,4,5,6,2,3,4,4,2,5,4,2,5,2,0,4,2,1,5,3,5,0,6,1,7,4,6,8,4,1,2,5,3,1,2,2,2,5,3,6,7,7,6,3,4,2,8,8,5,4,4,9,4,3,6,3,2,3,2,5,0,2,2,7,4,3,3,2,4,0,0,1,0,1,1,0,2,1,0,4,1,1,0
E00042843,1,2,3,2,1,5,2,5,5,3,4,2,0,4,3,2,4,0,4,3,3,4,3,1,3,6,3,3,1,3,3,3,3,3,3,1,4,5,1,3,2,2,5,1,3,3,2,4,1,1,4,5,7,8,7,4,5,8,2,1,1,3,2,1,1,3,2,2,4,3,2,5,2,5,2,1,0,2,1,3,1,4,3,5,3,3,2,3,1,0,3
E00042851,2,3,0,5,3,2,3,0,5,2,2,4,4,0,3,2,4,4,1,8,3,6,3,6,2,6,2,4,3,2,4,1,1,2,1,3,1,3,4,1,6,1,3,3,4,2,4,3,7,6,5,5,4,3,6,4,3,4,4,4,7,5,4,1,1,3,0,3,1,1,5,4,0,3,2,0,2,1,2,0,1,0,2,2,1,0,1,0,1,1,1
E00042857,6,7,3,0,2,2,2,3,4,5,1,4,3,3,1,3,2,5,3,2,6,3,6,3,2,7,1,3,3,5,7,3,3,3,2,3,4,5,2,5,5,4,5,0,2,4,9,5,2,2,7,4,6,8,5,6,8,2,7,4,4,1,7,6,7,3,2,4,6,2,5,5,3,1,5,1,0,3,3,4,5,4,0,1,3,2,1,0,0,0,0
E00042863,1,6,5,3,2,7,2,3,4,3,6,2,2,7,5,5,3,2,7,1,4,4,1,4,2,6,9,8,9,2,2,3,3,3,4,4,4,4,7,2,2,3,6,3,5,4,4,6,3,4,3,3,9,1,4,5,8,6,7,4,3,8,3,2,4,2,1,2,1,1,4,5,0,2,1,1,2,2,1,3,1,1,6,2,1,0,2,1,1,1,1
E00042847,8,3,2,5,1,3,4,4,2,2,2,4,3,1,1,1,2,4,3,3,3,3,4,1,2,1,3,2,1,1,3,3,2,3,2,4,5,6,4,4,4,3,3,1,2,3,4,3,5,4,5,4,4,5,2,5,6,3,6,3,1,2,2,0,3,2,1,7,8,5,3,8,3,2,4,1,5,4,2,6,3,5,2,3,1,3,2,1,1,1,1
E00042853,1,0,1,3,0,2,1,1,2,3,2,1,1,2,0,2,1,2,1,2,1,0,2,0,2,1,2,4,2,1,4,1,0,0,0,2,1,2,0,1,1,2,2,4,3,1,0,1,3,3,2,2,5,2,5,5,6,2,3,1,8,1,3,5,4,4,3,4,3,6,6,9,7,7,3,6,3,5,3,5,4,3,3,3,3,4,4,2,1,2,7
E00042859,1,3,2,5,4,0,4,6,1,1,4,2,2,7,4,0,4,3,3,4,4,7,3,4,3,3,3,1,2,2,1,1,3,3,2,6,6,2,5,2,5,10,3,4,0,2,4,3,2,2,5,4,2,3,3,9,5,3,3,8,7,4,1,6,5,6,5,6,9,6,5,7,4,4,10,4,6,3,5,4,0,2,1,2,1,0,1,0,0,1,3
E00042860,5,1,4,3,0,2,1,1,2,3,1,1,1,0,0,3,1,3,0,3,2,4,3,0,3,1,5,3,0,0,1,3,1,4,3,1,2,1,3,2,0,3,2,2,3,1,6,3,3,2,3,3,2,4,2,10,3,3,1,4,3,5,5,6,7,4,5,8,2,2,2,5,5,8,4,4,0,6,1,3,3,4,1,2,6,4,7,2,3,3,2
E00042861,1,2,1,0,1,1,1,0,1,3,0,0,2,0,0,2,1,1,0,2,0,3,0,2,2,2,2,2,0,2,1,2,2,1,0,1,1,0,1,1,3,0,1,0,4,1,2,2,3,6,2,4,4,3,3,3,6,5,4,4,11,4,2,7,8,4,7,3,7,6,2,4,5,6,5,5,7,6,11,9,3,8,8,3,2,1,1,2,2,2,1
E00042835,3,1,1,5,2,6,1,5,1,1,3,3,1,1,0,2,1,1,2,1,2,1,3,2,1,0,3,2,3,3,3,2,3,3,2,3,1,3,3,5,2,1,2,2,0,0,2,6,4,1,3,2,4,6,5,1,5,7,3,2,1,1,3,1,2,1,2,2,5,4,8,2,3,4,4,3,3,4,5,8,4,5,5,4,2,3,2,0,2,0,6
E00042854,2,3,3,0,0,1,1,2,2,2,2,2,2,2,1,1,3,1,1,3,1,0,1,3,3,2,1,3,2,4,3,2,0,1,1,1,1,0,1,2,1,3,1,4,3,1,4,1,1,4,2,4,1,1,6,2,3,5,5,1,5,2,4,3,7,4,6,7,9,3,5,4,6,4,5,3,0,1,1,1,2,3,0,2,8,5,3,3,2,4,3
